year,table_alias,table_name,output,resolved_var_name,resolved_var_title,matched_pattern
2014,HD,HD2014,id_number_multi,F1SYSCOD,Identification number of multi-institution or multi-campus organization,^Identification number of multi-institution or multi-campus organization$
2014,HD,HD2014,institution_name,INSTNM,Institution (entity) name,^Institution \(entity\) name$
2014,HD,HD2014,is_active,CYACTIVE,Institution is active in current year,^Institution is active in current year$
2014,HD,HD2014,latitude,LATITUDE,Latitude location of institution,^Latitude location of institution$
2014,HD,HD2014,level,ICLEVEL,Level of institution,^Level of institution$
2014,HD,HD2014,longitude,LONGITUD,Longitude location of institution,^Longitude location of institution$
2014,HD,HD2014,multi_institution_campus_org,F1SYSTYP,Multi-institution or multi-campus organization,^Multi-institution or multi-campus organization$
2014,HD,HD2014,name_multi,F1SYSNAM,Name of multi-institution or multi-campus organization,^Name of multi-institution or multi-campus organization$
2014,HD,HD2014,opeid,OPEID,Office of Postsecondary Education (OPE) ID Number,^Office of Postsecondary Education \(OPE\) ID Number$
2014,HD,HD2014,region,,,
2014,HD,HD2014,sector,SECTOR,Sector of institution,^Sector of institution$
2014,HD,HD2014,size,,,
2014,HD,HD2014,state,STABBR,State abbreviation,^State abbreviation$
2014,HD,HD2014,status,ACT,Status of institution,^Status of institution$
2014,HD,HD2014,tribal_college,TRIBAL,Tribal college,^Tribal college$
2014,HD,HD2014,undergrad_program_mix,,,
2014,HD,HD2014,urbanization,LOCALE,Degree of urbanization (Urban-centric locale),Urban-centric locale
2014,HD,HD2014,zip,ZIP,ZIP code,^ZIP code$
2014,IC,IC2014,all_programs_distance_education,DISTNCED,All programs offered completely via distance education,^All programs offered completely via distance education$
2014,IC,IC2014,control_or_affiliation,CNTLAFFI,Institutional control or affiliation,^Institutional control or affiliation$
2014,IC,IC2014,has_full_time_first_time_undergrad,FT_FTUG,Full time first-time degree/certificate-seeking undergraduate students enrolled,Full time first-time degree/certificate-seeking undergraduate students enrolled
2014,IC,IC2014,religious_affiliation,RELAFFIL,Religious affiliation,^Religious affiliation$
2015,DRVADM,,admissions_yield,,,
2015,DRVEF12,,fte_12_months,,,
2015,DRVF,,endowment_assets_per_fte_fasb,,,
2015,DRVF,,endowment_assets_per_fte_gasb,,,
2015,DRVF,,gov_grants_fasb,,,
2015,DRVF,,gov_revenue_fte_fasb,,,
2015,DRVF,,state_approps_percent_core_gasb,,,
2015,DRVF,,state_revenue_fte_fasb,,,
2015,DRVGR,,transfer_out_rate_bachelor,,,
2015,DRVHR,,fte_instructional,,,
2015,DRVHR,,fte_total_staff,,,
2015,EFIA,EFIA2015,fte_graduate,FTEGD,"Reported full-time equivalent (FTE) graduate enrollment, 2014-15",^Reported full-time equivalent \(FTE\) graduate enrollment
2015,EFIA,EFIA2015,fte_undergrad,FTEUG,"Reported full-time equivalent (FTE) undergraduate enrollment, 2014-15",^Reported full-time equivalent \(FTE\) undergraduate enrollment
2015,F1A,F1415_F1A,discounts_allowances_applied_tuition_fees_gasb,F1E08,Discounts and allowances applied to tuition and fees,Discounts and allowances applied to tuition and fees
2015,F1A,F1415_F1A,endowment_net_investment_return_gasb,,,
2015,F1A,F1415_F1A,endowment_spending_distribution_current_use_gasb,,,
2015,F1A,F1415_F1A,federal_operating_grants_contracts_gasb,F1B02,Federal operating grants and contracts,^Federal operating grants and contracts$
2015,F1A,F1415_F1A,new_gifts_additions_gasb,,,
2015,F1A,F1415_F1A,state_appropriations_gasb,F1B11,State appropriations,^State appropriations$
2015,F1A,F1415_F1A,total_assets_gasb,F1A06,Total assets,^Total assets
2015,F1A,F1415_F1A,total_expenses_deductions_current_total_gasb,F1D02,Total expenses and other deductions,^Total expenses and other deductions$
2015,F1A,F1415_F1A,total_liabilities_gasb,F1A13,Total liabilities,^Total liabilities
2015,F1A,F1415_F1A,total_operating_nonoperating_revenues_gasb,F1D01,Total revenues and other additions,^Total revenues and other additions$
2015,F1A,F1415_F1A,tuition_fees_after_discounts_allowances_gasb,F1B01,"Tuition and fees, after deducting discounts and allowances","^Tuition and fees, after deducting discounts and allowances$"
2015,F1A,F1415_F1A,unrestricted_public,F1A17,Unrestricted,^Unrestricted$
2015,F1A,F1415_F1A,value_endowment_assets_beginning_gasb,F1H01,Value of endowment assets at the beginning of the fiscal year,Value of endowment assets at the beginning of the fiscal year
2015,F1A,F1415_F1A,value_endowment_assets_end_gasb,F1H02,Value of endowment assets at the end of the fiscal year,Value of endowment assets at the end of the fiscal year
2015,F2,F1415_F2,allowances_applied_to_tuition_fasb,F2C08,Allowances applied to tuition and fees,^Allowances applied to tuition and fees$
2015,F2,F1415_F2,endowment_net_investment_return_fasb,,,
2015,F2,F1415_F2,federal_grants_contracts_fasb,F2D05,Federal grants and contracts - Total,^Federal grants and contracts - Total$
2015,F2,F1415_F2,institutional_grants_funded_fasb,F2C05,Institutional grants (funded),^Institutional grants \(funded\)$
2015,F2,F1415_F2,institutional_grants_unfunded_fasb,F2C06,Institutional grants (unfunded),^Institutional grants \(unfunded\)$
2015,F2,F1415_F2,new_endowment_gifts_fasb,,,
2015,F2,F1415_F2,pell_grants,F2C01,Pell grants,^Pell grants$
2015,F2,F1415_F2,spending_distribution_for_current_use_fasb,,,
2015,F2,F1415_F2,state_approps_fasb,F2D03,State appropriations - Total,^State appropriations - Total$
2015,F2,F1415_F2,total_assets_fasb,F2A02,Total assets,^Total assets$
2015,F2,F1415_F2,total_expenses_fasb,F2B02,Total expenses,^Total expenses$
2015,F2,F1415_F2,total_liabilities_fasb,F2A03,Total liabilities,^Total liabilities$
2015,F2,F1415_F2,total_revenues_investment_return_fasb,F2D16,Total revenues and investment return - Total,^Total revenues and investment return - Total$
2015,F2,F1415_F2,total_unrestricted_net_assets_fasb,F2A04,Total unrestricted net assets,^Total unrestricted net assets$
2015,F2,F1415_F2,tuition_and_fees_fasb,F2D01,Tuition and fees - Total,^Tuition and fees - Total$
2015,F2,F1415_F2,unrestricted_operating_rev_fasb,,,
2015,F2,F1415_F2,value_endowment_beginning_fasb,F2H01,Value of endowment assets at the beginning of the fiscal year,Value of endowment assets at the beginning of the fiscal year
2015,F2,F1415_F2,value_endowment_end_fasb,F2H02,Value of endowment assets at the end of the fiscal year,Value of endowment assets at the end of the fiscal year
2015,F3,F1415_F3,discounts_allowances_applied_tuition_fees_pfp,F3C06,Allowances applied to tuition and fees,Allowances applied to tuition and fees
2015,F3,F1415_F3,federal_grants_contracts_pfp,F3D02B,Federal grants and contracts,^Federal grants and contracts
2015,F3,F1415_F3,institutional_grants_pfp,F3C04,Institutional grants,^Institutional grants$
2015,F3,F1415_F3,state_appropriations_pfp,F3D03A,State appropriations,^State appropriations
2015,F3,F1415_F3,total_assets_pfp,F3A01,Total assets,^Total assets$
2015,F3,F1415_F3,total_expenses_total_amount_pfp,F3B02,Total expenses,^Total expenses$
2015,F3,F1415_F3,total_liabilities_pfp,F3A02,Total liabilities,^Total liabilities$
2015,F3,F1415_F3,total_revenues_investment_return_pfp,F3B01,Total revenues and investment return,^Total revenues and investment return$
2015,F3,F1415_F3,total_revenues_pfp,,,
2015,F3,F1415_F3,tuition_fees_pfp,F3D01,Tuition and fees,^Tuition and fees$
2015,FLAGS,FLAGS2015,pell_accounting_method_fasb,F2PELL,Account for Pell grants as pass through transactions or as federal grant revenues to the institution (FASB  institutions)?,^Account for Pell grants as pass through transactions or as federal grant revenues to the institution \(FASB\s+institutions\)\?$
2015,FLAGS,FLAGS2015,pell_accounting_method_pfp,F3PELL,Account for Pell grants as pass through transactions or as federal grant revenues to the institution (private-for-profit institutions)?,^Account for Pell grants as pass through transactions or as federal grant revenues to the institution \(private-for-profit institutions\)\?$
2015,FLAGS,FLAGS2015,reporting_model,FORM_F,"Identifies reporting standards GASB, FASB, or modified FASB(for-profit institutions) used to report finance data","Identifies reporting standards GASB, FASB, or modified FASB"
2015,HD,HD2015,access_earnings,,,
2015,HD,HD2015,category,INSTCAT,Institutional category,^Institutional category$
2015,HD,HD2015,city,CITY,City location of institution,^City location of institution$
2015,HD,HD2015,control,CONTROL,Control of institution,^Control of institution$
2015,HD,HD2015,county,COUNTYNM,County name,^County name$
2015,HD,HD2015,date_closed,CLOSEDAT,Date institution closed,^Date institution closed$
2015,HD,HD2015,degree_granting_status,DEGGRANT,Degree-granting status,^Degree-granting status$
2015,HD,HD2015,grad_offering,GROFFER,Graduate offering,^Graduate offering$
2015,HD,HD2015,grad_program_mix,,,
2015,HD,HD2015,hbcu,HBCU,Historically Black College or University,Historically Black College or University
2015,HD,HD2015,highest_degree,HDEGOFR1,Highest degree offered,^Highest degree offered$
2015,HD,HD2015,id_number_multi,F1SYSCOD,Identification number of multi-institution or multi-campus organization,^Identification number of multi-institution or multi-campus organization$
2015,HD,HD2015,institution_name,INSTNM,Institution (entity) name,^Institution \(entity\) name$
2015,HD,HD2015,is_active,CYACTIVE,Institution is active in current year,^Institution is active in current year$
2015,HD,HD2015,latitude,LATITUDE,Latitude location of institution,^Latitude location of institution$
2015,HD,HD2015,level,ICLEVEL,Level of institution,^Level of institution$
2015,HD,HD2015,longitude,LONGITUD,Longitude location of institution,^Longitude location of institution$
2015,HD,HD2015,multi_institution_campus_org,F1SYSTYP,Multi-institution or multi-campus organization,^Multi-institution or multi-campus organization$
2015,HD,HD2015,name_multi,F1SYSNAM,Name of multi-institution or multi-campus organization,^Name of multi-institution or multi-campus organization$
2015,HD,HD2015,opeid,OPEID,Office of Postsecondary Education (OPE) ID Number,^Office of Postsecondary Education \(OPE\) ID Number$
2015,HD,HD2015,region,OBEREG,Bureau of Economic Analysis (BEA) regions,Bureau of Economic Analysis \(BEA\) regions
2015,HD,HD2015,sector,SECTOR,Sector of institution,^Sector of institution$
2015,HD,HD2015,size,,,
2015,HD,HD2015,state,STABBR,State abbreviation,^State abbreviation$
2015,HD,HD2015,status,ACT,Status of institution,^Status of institution$
2015,HD,HD2015,tribal_college,TRIBAL,Tribal college,^Tribal college$
2015,HD,HD2015,undergrad_program_mix,,,
2015,HD,HD2015,urbanization,LOCALE,Degree of urbanization (Urban-centric locale),Urban-centric locale
2015,HD,HD2015,zip,ZIP,ZIP code,^ZIP code$
2015,IC,IC2015,all_programs_distance_education,DISTNCED,All programs offered completely via distance education,^All programs offered completely via distance education$
2015,IC,IC2015,control_or_affiliation,CNTLAFFI,Institutional control or affiliation,^Institutional control or affiliation$
2015,IC,IC2015,has_full_time_first_time_undergrad,FT_FTUG,Full time first-time degree/certificate-seeking undergraduate students enrolled,Full time first-time degree/certificate-seeking undergraduate students enrolled
2015,IC,IC2015,religious_affiliation,RELAFFIL,Religious affiliation,^Religious affiliation$
2016,DRVADM,,admissions_yield,,,
2016,DRVEF12,,fte_12_months,,,
2016,DRVF,,endowment_assets_per_fte_fasb,,,
2016,DRVF,,endowment_assets_per_fte_gasb,,,
2016,DRVF,,gov_grants_fasb,,,
2016,DRVF,,gov_revenue_fte_fasb,,,
2016,DRVF,,state_approps_percent_core_gasb,,,
2016,DRVF,,state_revenue_fte_fasb,,,
2016,DRVGR,,transfer_out_rate_bachelor,,,
2016,DRVHR,,fte_instructional,,,
2016,DRVHR,,fte_total_staff,,,
2016,EFIA,EFIA2016,fte_graduate,FTEGD,"Reported full-time equivalent (FTE) graduate enrollment, 2015-16",^Reported full-time equivalent \(FTE\) graduate enrollment
2016,EFIA,EFIA2016,fte_undergrad,FTEUG,"Reported full-time equivalent (FTE) undergraduate enrollment, 2015-16",^Reported full-time equivalent \(FTE\) undergraduate enrollment
2016,F1A,F1516_F1A,discounts_allowances_applied_tuition_fees_gasb,F1E08,Discounts and allowances applied to tuition and fees,Discounts and allowances applied to tuition and fees
2016,F1A,F1516_F1A,endowment_net_investment_return_gasb,,,
2016,F1A,F1516_F1A,endowment_spending_distribution_current_use_gasb,,,
2016,F1A,F1516_F1A,federal_operating_grants_contracts_gasb,F1B02,Federal operating grants and contracts,^Federal operating grants and contracts$
2016,F1A,F1516_F1A,new_gifts_additions_gasb,,,
2016,F1A,F1516_F1A,state_appropriations_gasb,F1B11,State appropriations,^State appropriations$
2016,F1A,F1516_F1A,total_assets_gasb,F1A06,Total assets,^Total assets
2016,F1A,F1516_F1A,total_expenses_deductions_current_total_gasb,F1D02,Total expenses and other deductions,^Total expenses and other deductions$
2016,F1A,F1516_F1A,total_liabilities_gasb,F1A13,Total liabilities,^Total liabilities
2016,F1A,F1516_F1A,total_operating_nonoperating_revenues_gasb,F1D01,Total revenues and other additions,^Total revenues and other additions$
2016,F1A,F1516_F1A,tuition_fees_after_discounts_allowances_gasb,F1B01,"Tuition and fees, after deducting discounts and allowances","^Tuition and fees, after deducting discounts and allowances$"
2016,F1A,F1516_F1A,unrestricted_public,F1A17,Unrestricted,^Unrestricted$
2016,F1A,F1516_F1A,value_endowment_assets_beginning_gasb,F1H01,Value of endowment assets at the beginning of the fiscal year,Value of endowment assets at the beginning of the fiscal year
2016,F1A,F1516_F1A,value_endowment_assets_end_gasb,F1H02,Value of endowment assets at the end of the fiscal year,Value of endowment assets at the end of the fiscal year
2016,F2,F1516_F2,allowances_applied_to_tuition_fasb,F2C08,Allowances applied to tuition and fees,^Allowances applied to tuition and fees$
2016,F2,F1516_F2,endowment_net_investment_return_fasb,,,
2016,F2,F1516_F2,federal_grants_contracts_fasb,F2D05,Federal grants and contracts - Total,^Federal grants and contracts - Total$
2016,F2,F1516_F2,institutional_grants_funded_fasb,F2C05,Institutional grants (funded),^Institutional grants \(funded\)$
2016,F2,F1516_F2,institutional_grants_unfunded_fasb,F2C06,Institutional grants (unfunded),^Institutional grants \(unfunded\)$
2016,F2,F1516_F2,new_endowment_gifts_fasb,,,
2016,F2,F1516_F2,pell_grants,F2C01,Pell grants,^Pell grants$
2016,F2,F1516_F2,spending_distribution_for_current_use_fasb,,,
2016,F2,F1516_F2,state_approps_fasb,F2D03,State appropriations - Total,^State appropriations - Total$
2016,F2,F1516_F2,total_assets_fasb,F2A02,Total assets,^Total assets$
2016,F2,F1516_F2,total_expenses_fasb,F2B02,Total expenses,^Total expenses$
2016,F2,F1516_F2,total_liabilities_fasb,F2A03,Total liabilities,^Total liabilities$
2016,F2,F1516_F2,total_revenues_investment_return_fasb,F2D16,Total revenues and investment return - Total,^Total revenues and investment return - Total$
2016,F2,F1516_F2,total_unrestricted_net_assets_fasb,F2A04,Total unrestricted net assets,^Total unrestricted net assets$
2016,F2,F1516_F2,tuition_and_fees_fasb,F2D01,Tuition and fees - Total,^Tuition and fees - Total$
2016,F2,F1516_F2,unrestricted_operating_rev_fasb,,,
2016,F2,F1516_F2,value_endowment_beginning_fasb,F2H01,Value of endowment assets at the beginning of the fiscal year,Value of endowment assets at the beginning of the fiscal year
2016,F2,F1516_F2,value_endowment_end_fasb,F2H02,Value of endowment assets at the end of the fiscal year,Value of endowment assets at the end of the fiscal year
2016,F3,F1516_F3,discounts_allowances_applied_tuition_fees_pfp,F3C06,Discounts and allowances applied to tuition and fees,Discounts and allowances applied to tuition and fees
2016,F3,F1516_F3,federal_grants_contracts_pfp,F3D02B,Federal grants and contracts,^Federal grants and contracts
2016,F3,F1516_F3,institutional_grants_pfp,F3C04,Institutional grants,^Institutional grants$
2016,F3,F1516_F3,state_appropriations_pfp,F3D03A,State appropriations,^State appropriations
2016,F3,F1516_F3,total_assets_pfp,F3A01,Total assets,^Total assets$
2016,F3,F1516_F3,total_expenses_total_amount_pfp,F3B02,Total expenses,^Total expenses$
2016,F3,F1516_F3,total_liabilities_pfp,F3A02,Total liabilities,^Total liabilities$
2016,F3,F1516_F3,total_revenues_investment_return_pfp,F3B01,Total revenues and investment return,^Total revenues and investment return$
2016,F3,F1516_F3,total_revenues_pfp,,,
2016,F3,F1516_F3,tuition_fees_pfp,F3D01,Tuition and fees,^Tuition and fees$
2016,FLAGS,FLAGS2016,pell_accounting_method_fasb,F2PELL,Account for Pell grants as pass through transactions or as federal grant revenues to the institution (FASB  institutions)?,^Account for Pell grants as pass through transactions or as federal grant revenues to the institution \(FASB\s+institutions\)\?$
2016,FLAGS,FLAGS2016,pell_accounting_method_pfp,,,
2016,FLAGS,FLAGS2016,reporting_model,FORM_F,"Identifies reporting standards GASB, FASB, or modified FASB(for-profit institutions) used to report finance data","Identifies reporting standards GASB, FASB, or modified FASB"
2016,HD,HD2016,access_earnings,,,
2016,HD,HD2016,category,INSTCAT,Institutional category,^Institutional category$
2016,HD,HD2016,city,CITY,City location of institution,^City location of institution$
2016,HD,HD2016,control,CONTROL,Control of institution,^Control of institution$
2016,HD,HD2016,county,COUNTYNM,County name,^County name$
2016,HD,HD2016,date_closed,CLOSEDAT,Date institution closed,^Date institution closed$
2016,HD,HD2016,degree_granting_status,DEGGRANT,Degree-granting status,^Degree-granting status$
2016,HD,HD2016,grad_offering,GROFFER,Graduate offering,^Graduate offering$
2016,HD,HD2016,grad_program_mix,,,
2016,HD,HD2016,hbcu,HBCU,Historically Black College or University,Historically Black College or University
2016,HD,HD2016,highest_degree,HDEGOFR1,Highest degree offered,^Highest degree offered$
2016,HD,HD2016,id_number_multi,F1SYSCOD,Identification number of multi-institution or multi-campus organization,^Identification number of multi-institution or multi-campus organization$
2016,HD,HD2016,institution_name,INSTNM,Institution (entity) name,^Institution \(entity\) name$
2016,HD,HD2016,is_active,CYACTIVE,Institution is active in current year,^Institution is active in current year$
2016,HD,HD2016,latitude,LATITUDE,Latitude location of institution,^Latitude location of institution$
2016,HD,HD2016,level,ICLEVEL,Level of institution,^Level of institution$
2016,HD,HD2016,longitude,LONGITUD,Longitude location of institution,^Longitude location of institution$
2016,HD,HD2016,multi_institution_campus_org,F1SYSTYP,Multi-institution or multi-campus organization,^Multi-institution or multi-campus organization$
2016,HD,HD2016,name_multi,F1SYSNAM,Name of multi-institution or multi-campus organization,^Name of multi-institution or multi-campus organization$
2016,HD,HD2016,opeid,OPEID,Office of Postsecondary Education (OPE) ID Number,^Office of Postsecondary Education \(OPE\) ID Number$
2016,HD,HD2016,region,OBEREG,Bureau of Economic Analysis (BEA) regions,Bureau of Economic Analysis \(BEA\) regions
2016,HD,HD2016,sector,SECTOR,Sector of institution,^Sector of institution$
2016,HD,HD2016,size,,,
2016,HD,HD2016,state,STABBR,State abbreviation,^State abbreviation$
2016,HD,HD2016,status,ACT,Status of institution,^Status of institution$
2016,HD,HD2016,tribal_college,TRIBAL,Tribal college,^Tribal college$
2016,HD,HD2016,undergrad_program_mix,,,
2016,HD,HD2016,urbanization,LOCALE,Degree of urbanization (Urban-centric locale),Urban-centric locale
2016,HD,HD2016,zip,ZIP,ZIP code,^ZIP code$
2016,IC,IC2016,all_programs_distance_education,DISTNCED,All programs offered completely via distance education,^All programs offered completely via distance education$
2016,IC,IC2016,control_or_affiliation,CNTLAFFI,Institutional control or affiliation,^Institutional control or affiliation$
2016,IC,IC2016,has_full_time_first_time_undergrad,FT_FTUG,Full time first-time degree/certificate-seeking undergraduate students enrolled,Full time first-time degree/certificate-seeking undergraduate students enrolled
2016,IC,IC2016,religious_affiliation,RELAFFIL,Religious affiliation,^Religious affiliation$
2017,DRVADM,,admissions_yield,,,
2017,DRVEF12,,fte_12_months,,,
2017,DRVF,,endowment_assets_per_fte_fasb,,,
2017,DRVF,,endowment_assets_per_fte_gasb,,,
2017,DRVF,,gov_grants_fasb,,,
2017,DRVF,,gov_revenue_fte_fasb,,,
2017,DRVF,,state_approps_percent_core_gasb,,,
2017,DRVF,,state_revenue_fte_fasb,,,
2017,DRVGR,,transfer_out_rate_bachelor,,,
2017,DRVHR,,fte_instructional,,,
2017,DRVHR,,fte_total_staff,,,
2017,EFIA,EFIA2017,fte_graduate,FTEGD,"Reported full-time equivalent (FTE) graduate enrollment, 2016-17",^Reported full-time equivalent \(FTE\) graduate enrollment
2017,EFIA,EFIA2017,fte_undergrad,FTEUG,"Reported full-time equivalent (FTE) undergraduate enrollment, 2016-17",^Reported full-time equivalent \(FTE\) undergraduate enrollment
2017,F1A,F1617_F1A,discounts_allowances_applied_tuition_fees_gasb,F1E08,Discounts and allowances applied to tuition and fees,Discounts and allowances applied to tuition and fees
2017,F1A,F1617_F1A,endowment_net_investment_return_gasb,,,
2017,F1A,F1617_F1A,endowment_spending_distribution_current_use_gasb,,,
2017,F1A,F1617_F1A,federal_operating_grants_contracts_gasb,F1B02,Federal operating grants and contracts,^Federal operating grants and contracts$
2017,F1A,F1617_F1A,new_gifts_additions_gasb,,,
2017,F1A,F1617_F1A,state_appropriations_gasb,F1B11,State appropriations,^State appropriations$
2017,F1A,F1617_F1A,total_assets_gasb,F1A06,Total assets,^Total assets
2017,F1A,F1617_F1A,total_expenses_deductions_current_total_gasb,F1D02,Total expenses and other deductions,^Total expenses and other deductions$
2017,F1A,F1617_F1A,total_liabilities_gasb,F1A13,Total liabilities,^Total liabilities
2017,F1A,F1617_F1A,total_operating_nonoperating_revenues_gasb,F1D01,Total revenues and other additions,^Total revenues and other additions$
2017,F1A,F1617_F1A,tuition_fees_after_discounts_allowances_gasb,F1B01,"Tuition and fees, after deducting discounts and allowances","^Tuition and fees, after deducting discounts and allowances$"
2017,F1A,F1617_F1A,unrestricted_public,F1A17,Unrestricted,^Unrestricted$
