cut_id,program_name,cut_type,announcement_date,announcement_year,effective_term,status,students_affected,faculty_affected,cip_code,notes,institution_id,institution_name_collegecuts,institution_city,institution_state_abbr,institution_state_full,institution_control,institution_url,institution_unitid,matched_unitid,match_method,in_financial_tracker,financial_warning_count,tracker_institution_name,tracker_control_label,tracker_sector,tracker_level,tracker_urbanization,tracker_category,tracker_enrollment_headcount_total,tracker_enrollment_pct_change_5yr,tracker_enrollment_decline_last_3_of_5,tracker_revenue_total,tracker_expenses_total,tracker_revenue_pct_change_5yr,tracker_revenue_decreased_5yr,tracker_revenue_10pct_drop_last_3_of_5,tracker_loss_amount,tracker_ended_2024_at_loss,tracker_losses_last_3_of_5,tracker_loss_years_last_5,tracker_loss_years_last_10,tracker_net_tuition_per_fte,tracker_net_tuition_per_fte_change_5yr,tracker_tuition_dependence_pct,tracker_staff_headcount_total,tracker_staff_headcount_instructional,tracker_staff_total_headcount_pct_change_5yr,tracker_staff_instructional_headcount_pct_change_5yr,tracker_pct_international_all,tracker_pct_international_undergraduate,tracker_pct_international_graduate,tracker_international_enrollment_pct_change_5yr,tracker_international_enrollment_pct_change_10yr,tracker_share_grad_students,tracker_federal_grants_contracts_pell_adjusted_pct_core_revenue,tracker_federal_grants_contracts_pell_adjusted_pct_change_5yr,tracker_state_funding_pct_core_revenue,tracker_state_funding_pct_change_5yr,tracker_endowment_value,tracker_endowment_pct_change_5yr,tracker_discount_rate,tracker_discount_pct_change_5yr,tracker_liquidity,tracker_liquidity_percentile_private_nfp,tracker_leverage,tracker_leverage_percentile_private_nfp,tracker_loan_pct_undergrad_federal_latest,tracker_loan_count_undergrad_federal_latest,tracker_loan_avg_undergrad_federal_latest,source_id,source_url,source_title,source_publication,source_published_at
7a3b959f-8db6-4389-8b76-dd62524eec1c,University-wide IT and Research Support Staff,staff_layoff,2025-11-14,2025,,confirmed,38,,,"Harvard University laid off 38 IT workers on Nov 4, 2025 in HUIT amid broader university staffing reductions driven by federal funding cuts and endowment tax increases.",8a8c34db-71f4-453b-ac61-4b18b4fd4228,Harvard University,Cambridge,MA,Massachusetts,Private non-profit,https://www.harvard.edu,,166027,normalized_name_state_fallback,TRUE,2,Harvard University,Private not-for-profit,"Private not-for-profit, 4-year or above",Four or more years,City: Midsize,"Degree-granting, primarily baccalaureate or above",37558,-10.548503108104889,Yes,9433391000,9433391000,22.609627283741982,No,No,0,No,No,0,0,32405.288650346905,-6.29666968348314,10.496501205133976,21201,2445,8.65621156211562,-2.4730753889110493,0.26894403322860644,0.18821590440873504,0.3074774810211226,-2.5094102885821834,24.182444061962137,0.6768997284200436,0.07595803976184899,7.897999302450934,0,,53235205000,30.06497726589738,0.1601594777239137,3.772471404308498,0.21596857455701143,42.7,0.1621688950596885,24.5,4,404,7926,97302a71-f8bc-4eba-9ee7-9d63e81fa172,https://www.thecrimson.com/article/2025/11/14/huit-layoffs-financial/,HUIT Lays Off 38 IT Workers Amid Wider Harvard Staffing Cuts,The Harvard Crimson,2025-11-14
f2b49142-2bd8-4964-a339-f4c9dd13fc47,Institution closure,institution_closure,2025-11-12,2025,Spring 2026,confirmed,,,,100% environmentally-focused work college closing after 65+ years due to enrollment declines (38% drop 2021-2023) and persistent financial challenges.,bc548f51-6933-4445-80c3-f61bd134f14b,Sterling College,Craftsbury Common,VT,Vermont,Private non-profit,https://www.sterlingcollege.edu,,231095,normalized_name_state_fallback,TRUE,3,Sterling College,Private not-for-profit,"Private not-for-profit, 4-year or above",Four or more years,Rural: Remote,"Degree-granting, primarily baccalaureate or above",103,-54.22222222222223,Yes,6753613,6753613,-6.987262694783262,Yes,No,0,No,No,0,0,12188.472972972972,2.428480777446155,13.355029374647318,42,8,-12.5,-57.89473684210527,0.04854368932038835,0.04854368932038835,,-16.666666666666664,,,0,,0,,1155851,11.107896214154431,0.6838869608676726,7.358181914531565,0.2381072531873532,45.9,0.25541376015053113,42.3,37,29,6979,248ba316-8b31-4718-b7bf-e5510ea99ecc,https://www.insidehighered.com/news/quick-takes/2025/11/14/vermonts-sterling-college-close,Sterling College to Close,Inside Higher Ed,2025-11-14
2478811b-b93c-4cb0-a471-c790f9bc0396,Staff layoff,staff_layoff,2025-11-10,2025,,confirmed,,40,,"Rider University will eliminate 35 to 40 full-time faculty positions, cut salaries 14% across the board, and suspend retirement contributions as part of sweeping cost-saving measures.",282bbe52-be7f-43f6-b9f8-5ef0ab991593,Rider University,Lawrenceville,NJ,New Jersey,Private non-profit,https://www.rider.edu,,186283,normalized_name_state_fallback,TRUE,3,Rider University,Private not-for-profit,"Private not-for-profit, 4-year or above",Four or more years,Suburb: Large,"Degree-granting, primarily baccalaureate or above",4932,-9.03725562523054,Yes,122877000,122877000,-20.1090984747019,Yes,No,0,No,No,0,0,18456.616052060737,-12.52427106592638,55.39523263100499,788,338,-34.55149501661129,-34.1130604288499,0.040551500405515,0.03782505910165484,0.04977777777777777,-2.912621359223301,-14.893617021276595,0.2281021897810219,0.01685962984872813,-6.612053832650673,0.01608848136567227,1486.4583333333337,66827000,0.3515992555358037,0.4758290251635201,6.847708718824657,-0.1013289670706308,10.9,0.7164332950154191,88.2,58,1863,6513,765c7873-b6bd-423b-befd-ebc85303f431,"https://philanthropynewsdigest.org/news/other-sources/article/?id=16657194&title=Major-N.J.-univeristy-put-on-accreditation-probation,-plans-40-faculty-layoffs",Program Cuts Loom at Rider,Philanthropy News Digest,2025-11-14
b61c1961-4902-4827-b53f-846cd0e25052,Earth and Atmospheric Sciences,program_suspension,2025-11-10,2025,Fall 2026,confirmed,,4,,"Department elimination includes Geology, Meteorology & Climatology programs; some federal-required courses may continue.",bbe024d9-f8bd-47f4-9892-af9c821b7de8,University of Nebraska-Lincoln,Lincoln,NE,Nebraska,Public,https://www.unl.edu,,181464,normalized_name_state_fallback,TRUE,2,University of Nebraska-Lincoln,Public,"Public, 4-year or above",Four or more years,City: Large,"Degree-granting, primarily baccalaureate or above",25883,-9.771317018754791,Yes,1302364527,1288046268,20.014169927472164,No,No,14318259,No,No,1,2,10276.370657276995,-4.559776998520967,16.806868619510553,6481,1480,-2.2031084955485136,-10.897049969897653,0.06962098674805857,0.03102153724560363,0.2081929420109949,-41.493506493506494,-27.014985824220332,0.21786500792025656,0.15748520976301444,30.54322010755674,0.2597531010789405,17.134404199012327,1479930187,13.015396272286065,0.3845756321042677,26.139801683330372,0.12460644811632,,0.19426046019188636,,33,6295,5783,5d0f3670-6ec3-42e0-9ec7-7d88e13a2829,https://www.highereddive.com/news/unl-chancellor-reduces-program-cuts-final-proposal/805361,UNL finalizes plan to cut four departments over faculty objections,Higher ED Drive,2025-11-10
f45efee8-ef58-43e9-8cf0-1f0a59534bc5,Performing Arts Department Closure,department_closure,2025-11-07,2025,Fall 2026,confirmed,,,,Huntington University will suspend enrollment for all performing arts programs effective Fall 2026 due to a 21% decline in enrollment since 2020. Current students will be allowed to complete their degrees.,4497acee-73a6-4320-8b12-9486989b70f8,Huntington University,Huntington,IN,Indiana,Private non-profit,https://www.huntington.edu,,150941,normalized_name_state_fallback,TRUE,0,Huntington University,Private not-for-profit,"Private not-for-profit, 4-year or above",Four or more years,Town: Distant,"Degree-granting, primarily baccalaureate or above",1716,9.090909090909092,No,38326710,38326710,29.23390758958815,No,No,0,No,No,0,0,15707.374306106263,-11.58965180857994,51.67936146880335,364,209,25.951557093425603,17.415730337078653,0.03846153846153846,0.03342428376534789,0.068,32,50,0.1456876456876457,0.00397544045233581,-47.1883625137373,0,,30269864,5.493434075891488,0.2963306915704408,10.56995582959842,0.3213015687677601,56.2,0.3545460441392265,58.2,39,502,6461,1b5c2ae9-332a-4e71-bba5-ebd0afa084ea,https://www.21alivenews.com/2025/11/07/huntington-university-students-react-performing-arts-cuts/#$0,Huntington University to suspend enrollment in performing arts programs,21alivenews,2025-11-08
0578f96c-f70e-4dcd-a2a6-9dc8829608be,Staff Reduction,staff_layoff,2025-11-07,2025,Spring 2026,confirmed,,15,,The college is eliminating roughly 17 staff positions — two of which are vacant,ebd3f5e0-7721-46d3-95a9-c37a8dc901c8,Keene State College,Keene,NH,New Hampshire,Public,https://www.keene.edu,,183062,normalized_name_state_fallback,TRUE,4,Keene State College,Public,"Public, 4-year or above",Four or more years,Town: Distant,"Degree-granting, primarily baccalaureate or above",3123,-19.840862422997947,Yes,100135467,102393164,3.259565535973424,No,No,-2257697,Yes,Yes,4,8,9132.01282916948,-12.753075144004198,27.012429072708073,598,244,-25.806451612903224,-36.29242819843342,0.00608389369196285,0.00544588155207624,0.01621621621621621,72.72727272727273,,0.05923791226384886,0.03902507218953507,39.36246400599083,0.21748873963912616,42.671142240173445,61452755,55.6427766095173,0.48794091324922706,26.772714600745584,-0.02154636101185556,,0.4093833136268438,,67,1809,6194,3ce088b5-27cc-4c4a-8044-9d055e6ecf7a,https://vnews.com/2025/11/14/keene-state-staff-reductions,Keene State to lay off staff positions,Valley News,2025-11-14
0c9fc3ee-860b-4cd3-abaf-f4199d0a846e,"Faculty, Staff Positions Eliminated",program_suspension,2025-11-07,2025,,confirmed,,36,,"Campus consolidation prompted closure of PA program in Albuquerque, NM; 18 faculty received non-renewal notices.",a7d0f7d9-2f31-4faa-95f6-d0611935a291,University of St. Francis,Joliet,IL,Illinois,Private non-profit,https://www.stfrancis.edu,,148584,normalized_name_state_fallback,TRUE,3,University of St Francis,Private not-for-profit,"Private not-for-profit, 4-year or above",Four or more years,Suburb: Large,"Degree-granting, primarily baccalaureate or above",5174,-22.75306061510899,Yes,47166337,47166337,-7.204003573857844,Yes,No,0,No,No,0,0,12612.394001643386,-10.978490876283516,65.08575597040746,441,245,-23.4375,-21.221864951768488,0.0102435253189022,0.02580645161290322,0.00259440761026232,-48.54368932038835,-7.017543859649122,0.6704677232315424,0.03212066017144407,83.62314569211121,0,,31326661,43.60067496302221,0.37976622253386577,20.0920987573728,0.36003508509325444,60.7,0.4051586814691773,65.3,76,1063,4637,49171b21-611e-4955-a35a-3a943f171907,https://patch.com/illinois/joliet/university-st-francis-36-job-cuts-revealed-these-faculty-staff-positions-eliminated,"University of St. Francis Cuts Jobs, Academic Programs",Patch,2025-11-07
772b6502-6c03-4ba8-a141-b285433d6093,Institution closure,institution_closure,2025-11-06,2025,2025-2026,confirmed,,,,The college announced it will close after the 2025–26 academic year due to financial challenges.,74401437-6cd0-444e-9880-04cfb972820b,Trinity Christian College,Palos Heights,IL,Illinois,Private non-profit,https://www.trnty.edu,,149505,normalized_name_state_fallback,TRUE,2,Trinity Christian College,Private not-for-profit,"Private not-for-profit, 4-year or above",Four or more years,Suburb: Large,"Degree-granting, primarily baccalaureate or above",915,-37.199725463280714,Yes,33048723,33048723,14.771088986696387,No,No,0,No,No,0,0,13440.93605292172,-1.2448486628279491,36.88774601064011,251,121,-16.05351170568562,-16.551724137931036,0.07759562841530054,0.08275058275058275,0,65.11627906976744,57.77777777777777,0.06229508196721312,0.01013752010270973,4.491782789356547,0,,11047055,-11.5175934699396,0.45457052450530594,23.22893731278247,0.4855439624965202,74.7,0.309433382639607,51.3,56,459,6575,0f057f97-143e-4499-be63-d5d0223e9a89,https://patch.com/illinois/palos/shock-resignation-sadness-wake-trinity-christian-colleges-closure,Trinity Christian College Will Close,Patch,2025-11-06
b8f8aae3-2c23-4f3c-bc64-0e3c870e7ece,"Multiple departments including Campus Ministry, Office of Social Justice, and Mass Communication",staff_layoff,2025-10-29,2025,Fall 2025,confirmed,,46,,Layoffs represent 5.8% of full-time staff; affected departments include mission-critical areas supporting spiritual and social justice services.,a3401a31-4ec1-4c0d-b1f1-10bf1b02d072,Xavier University of Louisiana,New Orleans,LA,Louisiana,Private non-profit,https://www.xula.edu/,,160904,normalized_name_state_fallback,TRUE,0,Xavier University of Louisiana,Private not-for-profit,"Private not-for-profit, 4-year or above",Four or more years,City: Large,"Degree-granting, primarily baccalaureate or above",3580,2.5787965616045847,No,152132715,152132715,36.01998725871401,No,No,0,No,No,0,0,9256.826221224032,-44.80435217796213,21.673717582704025,809,314,1.125,15.441176470588236,0.02541899441340782,0.02716823406478578,0.01833568406205923,31.88405797101449,-15.74074074074074,0.19804469273743017,0.29611575021740943,48.29836861811401,0,,182857477,6.9182806330304425,0.4457470630711667,37.20773546309367,0.5912687185311051,82.7,0.1723878088288366,26.8,56,1457,6376,e4ba3284-516d-47c8-8c02-591bc7d1cc68,https://wgno.com/news/louisiana/orleans-parish/xavier-university-experiences-layoffs-among-full-time-staff/amp,Xavier lays off 46 staff members amid financial challenges,HBCU Digest,2025-10-29
f295fb4d-35db-4493-a313-2a7abc74ddea,Staff layoff,staff_layoff,2025-10-24,2025,,confirmed,,70,,70 jobs across all divisions have been affected.,a0e71ff0-bbcd-4170-8667-c13536f84f42,University of Louisiana at Lafayette,Lafayette,LA,Louisiana,Public,https://louisiana.edu,,160658,normalized_name_state_fallback,TRUE,3,University of Louisiana at Lafayette,Public,"Public, 4-year or above",Four or more years,City: Midsize,"Degree-granting, primarily baccalaureate or above",16810,-12.543572134644398,Yes,431909373,425524697,28.66610699068095,No,No,6384676,No,Yes,3,6,9124.718135190997,-7.805073879333191,27.597500876648027,2296,879,6.148867313915858,3.53356890459364,0.02873289708506841,0.00789622109419063,0.14127951256664129,-0.6172839506172839,-34.106412005457024,0.15621653777513386,0.1103596839765605,83.87057202405981,0.2332424584077377,97.6050639606346,177999227,33.95123475091204,0.26751184242885,41.0330971166313,-0.5878759872270002,,1.0552254174642597,,44,5762,6245,69761e82-d555-480a-ac8d-4fe84d2c4980,https://www.klfy.com/local/lafayette-parish/ul-lafayette-cuts-70-jobs-to-help-resolve-25m-deficit-interim-president/,UL-Lafayette cuts 70 jobs to help resolve $25M deficit: interim president,The Advocate,2025-10-24
